customer_id,company_name,signup_date,plan_tier,contract_type,mrr,tenure_months,active_users,login_frequency_30d,login_decay_rate,feature_adoption_score,support_tickets_90d,avg_ticket_res_hrs,payment_failures_12m,nps_score,churn_status
CUST-11327,Aura Solutions,2022-07-03,Pro,Annual,220.62,48,6,81,-0.444,99.8,7,42.7,0,10,0
CUST-11328,Aura Solutions,2025-08-31,Pro,Monthly,237.53,10,13,195,0.002,78.8,2,13.3,0,8,0
CUST-11329,Flux Software,2025-10-31,Basic,Monthly,68.02,8,1,36,-0.649,53.1,5,33.6,0,4,1
CUST-11330,Sync Networks,2024-09-01,Pro,Monthly,163.19,22,14,250,-0.136,54.9,7,19.1,0,9,0
CUST-11331,Hyper Analytics,2022-09-02,Pro,Monthly,219.86,46,16,526,-0.328,100.0,1,5.4,1,10,0
CUST-11332,Flux AI,2025-12-01,Basic,Monthly,45.99,7,3,77,0.281,69.5,6,41.1,0,1,1
CUST-11333,Aero Dynamics,2023-11-02,Enterprise,Annual,1116.39,32,41,681,-0.418,58.4,3,25.9,3,8,0
CUST-11334,Titan Stack,2026-04-01,Enterprise,Multi-Year,778.65,3,55,1076,-0.253,22.2,2,8.0,0,10,0
CUST-11335,Quantum Networks,2022-07-03,Pro,Monthly,161.31,48,17,181,0.109,57.0,3,7.1,1,8,0
CUST-11336,Nexus Networks,2026-03-02,Basic,Monthly,43.3,4,1,25,-0.518,85.2,1,21.8,0,8,0
CUST-11337,Vertex Solutions,2022-07-03,Pro,Annual,201.36,48,12,231,0.236,57.6,4,53.1,1,3,0
CUST-11338,Strata Digital,2024-12-31,Basic,Monthly,44.29,18,1,25,0.175,57.4,2,55.7,0,2,0
CUST-11339,Sync Flow,2025-03-02,Basic,Monthly,53.84,16,3,38,0.156,60.2,4,3.1,0,4,0
CUST-11340,Aura HQ,2022-07-03,Basic,Monthly,56.55,48,3,52,-0.792,82.8,3,30.0,0,7,1
CUST-11341,Data Dynamics,2022-07-03,Basic,Monthly,53.41,48,3,86,0.05,31.6,5,3.7,0,3,0
CUST-11342,Flux Networks,2024-04-02,Enterprise,Annual,1241.58,27,43,875,-0.251,80.1,8,21.0,0,8,0
CUST-11343,Flux Flow,2026-01-30,Pro,Monthly,211.41,5,16,489,0.245,35.4,1,107.6,1,6,1
CUST-11344,Sync Systems,2024-12-01,Pro,Annual,162.68,19,12,293,-0.242,63.2,2,13.5,1,0,0
CUST-11345,Hyper Analytics,2024-10-31,Basic,Monthly,59.02,20,3,81,-0.603,41.7,2,9.3,0,4,1
CUST-11346,Zentis HQ,2024-12-01,Basic,Monthly,44.55,19,2,73,-0.284,51.3,3,8.6,0,5,0
CUST-11347,Pulse Labs,2024-09-01,Basic,Monthly,55.69,22,3,58,-0.043,44.2,1,9.4,0,7,1
CUST-11348,Nova HQ,2026-05-02,Enterprise,Annual,1234.82,2,37,1068,-0.026,43.0,4,16.4,0,4,0
CUST-11349,Pulse Labs,2023-11-02,Basic,Monthly,52.36,32,1,37,0.121,81.6,1,7.7,0,8,0
CUST-11350,Hyper AI,2023-11-02,Enterprise,Annual,774.8,32,71,944,-0.235,39.9,9,15.3,0,7,1
CUST-11351,Vanguard Flow,2026-01-30,Pro,Monthly,171.59,5,13,294,-0.035,44.2,4,11.6,0,2,0
CUST-11352,Aura Tech,2024-09-01,Basic,Monthly,58.72,22,3,78,0.019,14.3,4,15.6,0,10,0
CUST-11353,Quantum Labs,2024-09-01,Pro,Annual,193.95,22,12,298,-0.074,51.3,4,2.2,0,7,0
CUST-11354,Flux Software,2024-01-01,Basic,Monthly,49.58,30,4,147,0.043,24.0,4,13.1,3,6,1
CUST-11355,Cloud AI,2026-03-02,Enterprise,Multi-Year,1112.71,4,41,1058,-0.443,77.9,2,45.8,0,4,0
CUST-11356,Aura Cloud,2024-05-02,Enterprise,Multi-Year,1103.34,26,23,489,-0.492,51.0,4,6.6,2,3,0
CUST-11357,Data Stack,2025-08-31,Basic,Monthly,51.05,10,3,62,-0.141,60.6,2,34.7,0,5,0
CUST-11358,Omni Solutions,2024-12-01,Basic,Monthly,47.47,19,3,100,-0.325,64.5,1,23.6,0,10,0
CUST-11359,Omni Digital,2023-05-03,Pro,Annual,189.67,38,14,545,0.437,49.2,4,22.2,2,3,0
CUST-11360,Nexus Software,2023-12-02,Enterprise,Annual,1127.56,31,36,1045,-0.074,50.2,6,19.9,1,7,1
CUST-11361,Vertex Digital,2026-01-30,Basic,Monthly,53.07,5,1,23,-0.473,5.0,3,48.9,0,5,1
CUST-11362,Zentis HQ,2024-08-01,Pro,Annual,191.32,23,11,150,-0.114,36.6,3,8.3,0,6,1
CUST-11363,Flux Flow,2022-07-03,Pro,Annual,231.3,48,12,269,0.198,38.8,4,11.4,0,9,0
CUST-11364,Nexus Software,2025-12-31,Pro,Annual,195.15,6,17,109,-0.173,51.9,3,3.3,0,6,0
CUST-11365,Cloud AI,2022-07-03,Basic,Monthly,42.74,48,3,50,0.421,59.3,0,6.7,0,10,0
CUST-11366,Cloud Software,2023-12-02,Pro,Annual,176.34,31,7,88,-0.144,75.0,3,26.8,0,5,0
CUST-11367,Nexus Dynamics,2023-05-03,Enterprise,Annual,852.34,38,35,803,-0.199,45.1,7,6.4,0,3,1
CUST-11368,Aero Stack,2025-08-31,Basic,Monthly,47.0,10,1,21,-0.35,20.0,0,28.0,0,8,0
CUST-11369,Aura Systems,2025-08-31,Basic,Monthly,58.07,10,4,92,0.063,40.3,1,3.0,0,8,0
CUST-11370,Omni Software,2022-07-03,Enterprise,Annual,878.36,48,44,953,0.5,69.6,1,20.9,0,6,0
CUST-11371,Nexus Labs,2025-07-02,Basic,Annual,50.39,12,2,20,-0.324,74.6,2,92.3,1,6,0
CUST-11372,Omni Analytics,2026-04-01,Enterprise,Multi-Year,900.6,3,36,913,-0.057,42.7,4,19.0,1,10,0
CUST-11373,Orion Tech,2024-07-02,Basic,Monthly,47.09,24,2,54,-0.254,56.4,1,22.6,0,7,0
CUST-11374,Vanguard Networks,2026-01-30,Basic,Monthly,37.9,5,1,39,-0.153,81.2,3,1.0,0,10,0
CUST-11375,Strata Digital,2023-02-01,Enterprise,Multi-Year,965.95,41,43,475,-0.257,25.3,1,8.5,0,6,0
CUST-11376,Flux Global,2024-04-02,Basic,Annual,47.58,27,4,75,-0.193,54.0,2,1.4,0,4,0
CUST-11377,Aura Software,2022-07-03,Pro,Monthly,215.13,48,12,129,0.478,47.4,2,103.6,0,5,0
CUST-11378,Quantum Dynamics,2023-04-03,Basic,Monthly,50.64,39,2,46,-0.221,100.0,4,17.1,0,10,0
CUST-11379,Nova Cloud,2026-03-02,Pro,Monthly,163.23,4,10,223,0.182,91.4,3,30.2,0,6,0
CUST-11380,Sync HQ,2025-06-01,Basic,Monthly,56.97,13,4,103,-0.269,35.2,3,19.2,0,6,0
CUST-11381,Hyper Solutions,2023-05-03,Basic,Monthly,50.55,38,2,39,-0.051,59.3,2,48.1,2,4,1
CUST-11382,Cloud Flow,2025-04-01,Enterprise,Annual,1028.73,15,60,694,0.116,59.7,3,33.4,1,8,0
CUST-11383,Strata Digital,2022-07-03,Basic,Annual,48.93,48,3,94,0.314,18.7,3,2.5,2,0,1
CUST-11384,Sync Flow,2023-09-02,Pro,Monthly,183.54,34,5,104,-0.345,54.9,3,24.2,0,6,0
CUST-11385,Cloud Labs,2026-05-02,Basic,Monthly,50.6,2,5,155,-0.425,32.3,3,39.2,1,5,1
CUST-11386,Vanguard Stack,2022-07-03,Pro,Monthly,213.2,48,4,62,-0.244,63.3,3,1.0,0,6,0
CUST-11387,Omni Analytics,2026-03-02,Basic,Monthly,36.16,4,1,14,-0.193,5.0,2,37.0,0,8,1
CUST-11388,Data Systems,2026-01-30,Enterprise,Annual,918.27,5,38,1008,0.03,28.3,3,37.8,1,6,0
CUST-11389,Orion Dynamics,2023-09-02,Basic,Monthly,47.13,34,2,23,-0.02,82.3,5,1.0,0,6,0
CUST-11390,Aero Dynamics,2022-07-03,Basic,Monthly,50.88,48,2,22,-0.093,74.0,1,2.0,0,5,0
CUST-11391,Cyber Global,2024-10-31,Basic,Monthly,57.77,20,4,99,0.487,62.2,1,16.3,0,2,0
CUST-11392,Vanguard Tech,2025-08-31,Basic,Monthly,43.33,10,2,50,0.432,57.2,5,20.5,0,7,0
CUST-11393,Aero Digital,2025-07-02,Pro,Monthly,184.14,12,15,375,0.233,34.0,4,22.7,0,10,1
CUST-11394,Hyper Systems,2025-07-02,Basic,Monthly,45.23,12,2,38,-0.248,77.8,1,7.6,0,4,1
CUST-11395,Quantum Cloud,2025-08-01,Pro,Annual,175.07,11,7,152,0.106,72.2,3,1.6,1,9,0
CUST-11396,Vanguard Software,2025-10-31,Basic,Monthly,46.45,8,1,14,-0.127,56.2,6,1.0,0,5,0
CUST-11397,Pulse Labs,2024-07-02,Basic,Monthly,54.67,24,4,124,0.274,69.5,5,24.7,0,5,1
CUST-11398,Sync AI,2022-07-03,Pro,Annual,167.54,48,11,342,-0.259,27.8,4,19.4,1,7,1
CUST-11399,Pulse Cloud,2025-08-31,Pro,Monthly,211.77,10,5,94,-0.159,41.2,5,26.8,0,7,0
CUST-11400,Sync Solutions,2025-12-01,Basic,Annual,36.49,7,1,35,-0.517,80.1,3,55.8,0,6,0
CUST-11401,Omni Analytics,2022-09-02,Basic,Annual,44.87,46,1,15,-0.525,76.9,3,55.3,0,9,0
CUST-11402,Zentis Labs,2023-08-02,Basic,Monthly,46.58,35,2,52,-0.492,89.1,5,36.3,0,7,0
CUST-11403,Sync Digital,2022-07-03,Pro,Annual,248.99,48,16,526,-0.564,89.7,3,43.3,0,9,0
CUST-11404,Titan Flow,2025-12-31,Pro,Annual,190.8,6,12,246,-0.027,100.0,1,5.9,0,8,0
CUST-11405,Pulse Labs,2026-01-30,Basic,Annual,32.82,5,4,95,0.207,77.5,5,67.2,3,6,1
CUST-11406,Hyper Cloud,2024-10-01,Pro,Annual,139.33,21,13,287,-0.423,83.5,6,56.4,0,9,0
CUST-11407,Omni Systems,2024-06-01,Pro,Monthly,200.02,25,9,268,0.171,29.9,3,17.8,0,10,0
CUST-11408,Aero Digital,2024-12-31,Pro,Monthly,217.32,18,10,320,0.012,99.4,5,13.4,0,10,0
CUST-11409,Nova Software,2024-07-02,Enterprise,Annual,1055.26,24,43,1363,-0.035,26.1,2,2.8,0,6,0
CUST-11410,Omni Flow,2025-12-31,Basic,Monthly,50.23,6,4,17,-0.076,51.2,5,41.3,0,8,0
CUST-11411,Hyper Digital,2024-12-31,Basic,Monthly,57.54,18,2,31,0.211,58.5,2,6.2,0,2,0
CUST-11412,Omni Solutions,2024-03-02,Basic,Monthly,45.03,28,3,76,-0.081,5.0,1,19.8,0,9,0
CUST-11413,Orion HQ,2025-04-01,Basic,Monthly,55.58,15,1,20,-0.135,52.9,4,34.8,0,3,1
CUST-11414,Pulse Systems,2024-02-01,Pro,Monthly,150.28,29,11,149,0.007,55.5,0,20.0,0,7,1
CUST-11415,Aura Systems,2025-03-02,Enterprise,Annual,863.39,16,41,1564,-0.149,48.6,2,1.0,2,9,0
CUST-11416,Strata Flow,2025-08-01,Basic,Annual,35.72,11,2,47,0.104,66.0,2,33.1,0,8,0
CUST-11417,Orion Solutions,2025-08-31,Basic,Monthly,46.98,10,3,32,0.04,41.5,0,14.3,0,10,0
CUST-11418,Cyber Flow,2025-05-02,Basic,Monthly,48.66,14,1,27,0.059,58.4,3,1.0,0,5,0
CUST-11419,Flux Software,2026-05-02,Enterprise,Annual,1016.1,2,61,1603,-0.378,38.8,5,25.1,0,10,0
CUST-11420,Aura Stack,2024-02-01,Basic,Monthly,49.45,29,2,44,0.123,56.8,1,18.0,0,4,0
CUST-11421,Flux Stack,2022-08-03,Pro,Monthly,171.31,47,19,412,0.287,20.2,3,20.9,2,8,0
CUST-11422,Data Stack,2025-07-02,Basic,Annual,47.6,12,3,63,0.354,100.0,5,56.5,1,5,0
CUST-11423,Pulse Digital,2026-04-01,Basic,Monthly,37.99,3,1,45,0.098,46.9,8,6.9,0,5,0
CUST-11424,Orion Dynamics,2022-07-03,Enterprise,Annual,1203.28,48,34,1217,0.167,74.0,2,23.7,0,7,0
CUST-11425,Vertex Global,2025-10-01,Enterprise,Multi-Year,953.5,9,51,1116,-0.214,31.4,3,8.2,0,9,0
CUST-11426,Strata Global,2026-01-30,Basic,Monthly,45.41,5,1,25,-0.014,84.1,0,7.9,0,7,0
CUST-11427,Titan Tech,2025-06-01,Enterprise,Annual,1237.1,13,13,285,0.115,82.5,1,4.4,2,5,0
CUST-11428,Zentis Tech,2023-09-02,Pro,Monthly,161.92,34,7,177,-0.361,72.2,0,38.3,0,8,0
CUST-11429,Nexus Dynamics,2025-08-31,Enterprise,Annual,830.33,10,61,1452,0.167,47.1,1,12.9,0,6,0
CUST-11430,Flux Software,2024-09-01,Basic,Monthly,40.94,22,5,76,-0.452,32.5,5,1.8,0,5,0
CUST-11431,Nova HQ,2025-04-01,Pro,Monthly,196.97,15,11,200,-0.191,67.8,4,5.5,0,4,0
CUST-11432,Zentis Global,2026-01-30,Basic,Monthly,52.17,5,1,19,-0.109,59.3,6,40.0,2,8,0
CUST-11433,Quantum Systems,2025-08-01,Pro,Annual,221.08,11,7,120,0.219,39.6,1,18.1,0,6,0
CUST-11434,Vanguard Dynamics,2023-10-02,Basic,Monthly,67.9,33,3,92,-0.096,82.4,1,14.7,0,1,0
CUST-11435,Nova Cloud,2024-06-01,Basic,Annual,32.47,25,3,66,0.301,75.7,3,9.6,0,5,0
CUST-11436,Hyper Digital,2026-01-30,Basic,Monthly,53.47,5,2,43,0.5,73.4,5,9.8,2,8,0
CUST-11437,Data Flow,2025-12-31,Pro,Monthly,182.37,6,11,331,0.183,5.0,5,1.6,0,5,0
CUST-11438,Zentis Cloud,2024-04-02,Basic,Monthly,44.69,27,4,85,-0.219,68.7,4,5.9,1,8,0
CUST-11439,Vertex Software,2022-12-02,Pro,Annual,180.5,43,12,219,-0.783,57.8,3,17.8,2,6,0
CUST-11440,Nova Cloud,2025-07-02,Enterprise,Annual,862.82,12,39,767,0.268,90.6,3,5.8,0,10,0
CUST-11441,Nexus Cloud,2024-07-02,Basic,Monthly,61.38,24,1,18,-0.366,36.4,2,12.7,0,1,1
CUST-11442,Quantum Global,2025-12-31,Pro,Annual,224.14,6,15,520,-0.181,44.6,2,1.0,0,3,0
CUST-11443,Cyber Cloud,2025-08-01,Basic,Monthly,49.17,11,3,82,-0.068,42.0,3,15.4,2,10,0
CUST-11444,Zentis Labs,2026-05-02,Enterprise,Annual,1201.45,2,41,943,0.083,9.8,6,35.8,1,9,0
CUST-11445,Flux Cloud,2023-06-03,Basic,Annual,37.88,37,4,160,-0.314,47.4,1,40.5,0,7,0
CUST-11446,Omni Flow,2025-05-02,Pro,Monthly,159.28,14,17,381,0.05,65.3,1,27.0,0,4,0
CUST-11447,Apex AI,2022-12-02,Pro,Monthly,133.99,43,4,94,0.327,5.0,3,3.5,0,6,0
CUST-11448,Sync Dynamics,2023-11-02,Enterprise,Multi-Year,894.19,32,29,602,-0.394,33.5,4,33.7,1,8,0
CUST-11449,Apex Flow,2022-10-02,Pro,Annual,203.83,45,12,332,0.301,64.5,3,14.1,0,8,0
CUST-11450,Data Analytics,2025-08-31,Basic,Monthly,49.76,10,6,178,-0.555,60.9,5,10.6,1,8,1
CUST-11451,Vertex Labs,2025-12-01,Pro,Monthly,203.46,7,21,322,0.038,35.5,3,40.1,0,9,0
CUST-11452,Cyber Solutions,2022-07-03,Enterprise,Annual,787.55,48,42,325,-0.38,89.0,3,3.3,0,7,0
CUST-11453,Vertex Global,2023-11-02,Pro,Monthly,222.97,32,9,185,-0.397,77.2,4,2.9,0,3,0
CUST-11454,Nexus Software,2022-10-02,Basic,Monthly,50.76,45,2,40,-0.363,61.8,3,41.9,1,6,1
CUST-11455,Vertex Software,2026-05-02,Enterprise,Multi-Year,1108.85,2,58,1405,-0.195,39.6,3,30.2,0,2,1
CUST-11456,Aura Labs,2025-07-02,Pro,Annual,142.5,12,10,450,-0.062,100.0,6,9.0,0,2,0
CUST-11457,Omni AI,2023-08-02,Pro,Monthly,208.3,35,6,138,0.486,26.8,1,10.9,0,3,0
CUST-11458,Cloud Stack,2026-04-01,Basic,Monthly,40.27,3,2,79,0.075,85.9,1,1.8,2,8,0
CUST-11459,Quantum Stack,2024-09-01,Pro,Annual,187.14,22,12,282,0.39,42.3,3,59.8,1,4,1
CUST-11460,Cyber Solutions,2025-04-01,Basic,Monthly,52.93,15,1,26,-0.211,54.6,4,8.7,1,9,0
CUST-11461,Aero Cloud,2026-05-02,Pro,Monthly,201.72,2,13,319,-0.9,42.0,3,1.0,1,2,1
CUST-11462,Aero AI,2025-10-31,Basic,Monthly,42.74,8,1,15,-0.279,71.9,6,7.4,0,7,1
CUST-11463,Vertex Digital,2025-08-31,Pro,Annual,199.19,10,11,173,-0.283,80.2,5,36.2,0,8,0
CUST-11464,Flux Systems,2026-03-02,Enterprise,Annual,769.5,4,32,707,-0.827,46.2,2,2.3,0,8,0
CUST-11465,Titan Tech,2024-05-02,Basic,Annual,57.45,26,3,93,0.187,74.9,2,20.4,0,5,0
CUST-11466,Cloud Global,2025-10-31,Enterprise,Annual,968.24,8,30,551,-0.648,56.0,4,31.1,1,8,0
CUST-11467,Aero Global,2025-10-01,Basic,Monthly,57.22,9,2,75,0.116,64.9,1,28.7,2,8,0
CUST-11468,Quantum Flow,2022-07-03,Enterprise,Annual,920.1,48,13,271,0.413,63.3,0,48.0,1,4,0
CUST-11469,Pulse Dynamics,2025-01-31,Pro,Monthly,183.37,17,12,206,0.033,40.0,5,1.4,0,6,0
CUST-11470,Apex Stack,2025-05-02,Pro,Annual,176.19,14,18,671,-0.1,47.4,3,6.4,0,9,0
CUST-11471,Apex Networks,2023-10-02,Pro,Annual,225.15,33,8,314,-0.365,15.0,2,32.1,0,5,1
CUST-11472,Strata Digital,2022-07-03,Enterprise,Annual,892.69,48,59,1274,-0.288,61.7,3,13.0,2,9,0
CUST-11473,Flux AI,2026-05-02,Basic,Annual,53.74,2,4,94,-0.068,19.5,1,33.4,0,9,0
CUST-11474,Flux AI,2025-03-02,Basic,Annual,46.19,16,1,16,-0.095,46.2,1,2.6,0,10,0
CUST-11475,Pulse HQ,2024-06-01,Pro,Monthly,140.02,25,14,412,-0.249,100.0,1,32.7,0,5,0
CUST-11476,Strata Solutions,2025-08-01,Pro,Annual,181.98,11,12,209,0.5,81.5,5,6.8,1,6,0
CUST-11477,Quantum Networks,2023-05-03,Pro,Monthly,163.8,38,10,355,-0.531,90.0,0,11.5,1,4,1
CUST-11478,Data Software,2022-07-03,Pro,Annual,200.01,48,13,311,-0.494,72.4,3,15.4,2,6,1
CUST-11479,Hyper Labs,2022-07-03,Basic,Monthly,40.25,48,3,108,0.067,36.2,2,40.0,0,5,1
CUST-11480,Cyber Analytics,2025-10-01,Pro,Annual,226.64,9,13,291,-0.133,69.5,4,7.7,0,5,0
CUST-11481,Apex HQ,2025-10-31,Basic,Monthly,48.33,8,1,19,0.097,17.8,1,16.8,0,2,0
CUST-11482,Data Tech,2022-07-03,Pro,Annual,193.7,48,14,445,0.291,30.9,2,35.1,0,3,0
CUST-11483,Hyper Analytics,2025-01-31,Basic,Annual,53.82,17,3,48,-0.299,68.8,2,25.1,0,10,0
CUST-11484,Nexus Cloud,2025-12-01,Basic,Monthly,56.08,7,1,15,0.116,90.1,3,6.2,0,5,1
CUST-11485,Orion Digital,2023-11-02,Basic,Monthly,48.85,32,3,68,0.5,43.9,3,30.2,0,8,0
CUST-11486,Nexus HQ,2025-08-31,Basic,Monthly,43.33,10,1,27,-0.161,98.0,0,5.9,0,1,1
CUST-11487,Nexus AI,2025-10-01,Pro,Annual,146.05,9,10,240,0.287,46.4,2,1.7,0,8,0
CUST-11488,Strata HQ,2022-07-03,Basic,Monthly,43.96,48,3,59,0.396,55.5,3,1.0,3,6,0
CUST-11489,Flux HQ,2025-12-31,Basic,Monthly,44.46,6,3,75,-0.226,67.4,4,1.0,0,6,0
CUST-11490,Nexus Systems,2026-04-01,Basic,Monthly,49.79,3,5,117,-0.181,80.0,3,16.2,2,3,1
CUST-11491,Nova Networks,2025-10-01,Basic,Monthly,46.46,9,3,62,-0.382,36.9,2,23.3,0,2,1
CUST-11492,Pulse Dynamics,2024-07-02,Basic,Monthly,54.06,24,1,17,-0.091,7.1,6,71.5,2,7,1
CUST-11493,Zentis Solutions,2026-01-30,Basic,Monthly,44.49,5,5,153,-0.306,67.7,2,28.3,0,8,0
CUST-11494,Zentis Analytics,2025-01-31,Pro,Annual,197.3,17,17,498,-0.24,55.1,2,27.0,1,7,0
CUST-11495,Vanguard HQ,2024-05-02,Pro,Annual,234.34,26,16,537,-0.103,100.0,3,9.3,3,10,0
CUST-11496,Omni Software,2022-07-03,Pro,Monthly,209.2,48,7,122,0.225,21.4,6,10.7,0,4,0
CUST-11497,Quantum Digital,2025-10-31,Basic,Monthly,48.56,8,5,60,0.334,36.8,5,24.7,0,3,0
CUST-11498,Nova HQ,2022-12-02,Basic,Monthly,44.58,43,1,22,-0.531,68.2,3,27.7,0,10,0
CUST-11499,Cyber Networks,2025-10-31,Enterprise,Annual,904.11,8,66,713,0.263,59.2,0,9.4,0,8,0
CUST-11500,Sync Labs,2024-02-01,Pro,Monthly,173.61,29,17,189,-0.511,78.3,2,1.0,0,4,0
CUST-11501,Flux Analytics,2025-04-01,Basic,Monthly,45.02,15,2,48,-0.579,47.8,0,19.5,0,7,0
CUST-11502,Cloud Digital,2026-03-02,Basic,Annual,54.55,4,1,19,-0.074,71.9,6,38.1,1,7,0
CUST-11503,Cyber Global,2023-11-02,Basic,Monthly,47.37,32,1,19,-0.011,60.8,2,2.8,0,8,0
CUST-11504,Aura Labs,2025-10-31,Basic,Monthly,39.08,8,4,95,-0.532,64.7,0,21.4,0,5,0
CUST-11505,Titan Digital,2025-12-31,Basic,Monthly,62.0,6,3,40,0.5,36.7,1,1.0,0,7,0
CUST-11506,Aero Stack,2025-07-02,Pro,Monthly,208.55,12,9,212,-0.099,67.1,5,44.0,0,4,1
CUST-11507,Nova Solutions,2024-04-02,Pro,Monthly,157.0,27,9,309,0.377,41.6,3,1.1,0,10,0
CUST-11508,Cyber AI,2025-10-31,Pro,Monthly,185.81,8,13,218,0.383,59.1,3,56.0,1,8,0
CUST-11509,Quantum Networks,2025-12-31,Pro,Monthly,202.31,6,13,210,-0.041,70.7,2,11.7,0,5,0
CUST-11510,Aero Systems,2026-05-02,Pro,Monthly,249.88,2,21,550,-0.194,77.5,3,2.8,0,7,0
CUST-11511,Flux Cloud,2025-01-31,Pro,Monthly,165.92,17,13,326,-0.559,60.6,5,18.0,0,7,0
CUST-11512,Pulse Dynamics,2025-04-01,Enterprise,Annual,1145.26,15,50,1096,-0.495,42.5,6,8.3,0,5,0
CUST-11513,Pulse Networks,2025-10-31,Basic,Monthly,59.29,8,4,77,-0.266,61.4,5,22.2,3,9,1
CUST-11514,Quantum Stack,2026-04-01,Basic,Annual,44.38,3,3,79,-0.005,85.0,4,8.0,0,8,0
CUST-11515,Strata Software,2025-04-01,Basic,Monthly,46.96,15,2,48,0.085,98.4,3,6.2,1,7,0
CUST-11516,Nexus Global,2023-03-03,Pro,Monthly,168.07,40,6,172,-0.42,75.2,3,57.9,0,5,0
CUST-11517,Cyber AI,2023-11-02,Enterprise,Annual,968.51,32,24,568,-0.062,89.9,3,29.1,0,4,0
CUST-11518,Flux Global,2022-07-03,Basic,Annual,48.73,48,1,13,0.464,50.1,3,59.8,2,4,0
CUST-11519,Quantum AI,2026-05-02,Enterprise,Annual,1097.85,2,47,618,-0.091,29.8,1,67.4,0,6,0
CUST-11520,Pulse Networks,2022-07-03,Basic,Monthly,57.01,48,3,77,0.046,57.6,3,5.6,0,7,1
CUST-11521,Data Solutions,2025-07-02,Enterprise,Annual,886.9,12,29,1027,-0.15,62.7,0,1.4,0,6,0
CUST-11522,Vertex Software,2022-07-03,Basic,Monthly,34.54,48,3,78,-0.572,58.3,0,15.7,0,9,0
CUST-11523,Strata Dynamics,2025-10-01,Basic,Monthly,48.84,9,1,31,0.216,72.4,1,33.9,0,2,0
CUST-11524,Titan Tech,2025-01-31,Basic,Annual,51.16,17,2,55,-0.179,79.5,1,4.4,0,6,0
CUST-11525,Flux Flow,2025-07-02,Basic,Annual,50.83,12,3,92,-0.01,28.5,4,26.6,0,10,0
CUST-11526,Data Labs,2025-07-02,Basic,Monthly,46.6,12,2,35,-0.175,54.4,6,1.7,0,9,0
CUST-11527,Sync AI,2022-08-03,Basic,Monthly,49.92,47,3,66,-0.103,69.8,1,45.7,0,6,0
CUST-11528,Orion Analytics,2023-08-02,Pro,Monthly,244.24,35,6,83,0.138,100.0,2,6.5,1,5,0
CUST-11529,Nexus Dynamics,2022-07-03,Pro,Monthly,210.39,48,19,404,-0.12,89.1,3,22.8,0,6,0
CUST-11530,Vertex HQ,2024-06-01,Basic,Annual,46.26,25,1,27,0.266,16.1,0,3.7,0,9,0
CUST-11531,Zentis Flow,2025-01-31,Pro,Annual,184.07,17,11,217,-0.383,18.8,4,21.7,0,6,0
CUST-11532,Flux HQ,2026-03-02,Pro,Monthly,193.93,4,10,135,0.017,30.5,6,6.8,0,4,0
CUST-11533,Aura HQ,2022-07-03,Basic,Monthly,61.03,48,2,45,-0.571,45.6,5,54.2,0,10,0
CUST-11534,Vanguard Networks,2024-10-01,Basic,Annual,47.65,21,2,17,-0.116,82.9,3,66.4,0,8,0
CUST-11535,Apex HQ,2023-12-02,Basic,Monthly,48.85,31,2,87,-0.218,47.3,0,61.1,0,7,0
CUST-11536,Data Flow,2025-05-02,Basic,Monthly,45.45,14,5,79,0.14,40.5,3,39.2,0,10,1
CUST-11537,Hyper Flow,2024-10-01,Pro,Monthly,231.8,21,10,170,0.488,78.0,2,36.0,0,4,1
CUST-11538,Aura Software,2022-07-03,Basic,Monthly,63.4,48,2,28,-0.211,52.1,2,79.1,0,9,0
CUST-11539,Pulse Flow,2025-12-31,Pro,Annual,212.45,6,13,245,0.01,88.7,2,1.5,0,4,0
CUST-11540,Orion Flow,2025-08-31,Pro,Annual,201.47,10,16,480,0.38,70.6,6,13.1,0,8,0
CUST-11541,Data AI,2025-12-31,Basic,Monthly,49.27,6,4,160,-0.034,73.6,1,1.0,2,3,0
CUST-11542,Pulse Global,2023-03-03,Pro,Annual,127.83,40,5,169,0.073,87.5,2,6.6,0,3,0
CUST-11543,Vanguard Stack,2026-04-01,Basic,Monthly,54.48,3,4,30,-0.275,59.0,2,48.7,1,10,0
CUST-11544,Omni AI,2026-03-02,Enterprise,Annual,1019.1,4,61,1415,-0.367,72.0,1,32.7,3,10,0
CUST-11545,Strata Global,2025-08-31,Basic,Monthly,52.15,10,3,52,0.125,39.4,3,30.6,0,2,1
CUST-11546,Titan Networks,2024-12-01,Pro,Annual,177.76,19,7,170,0.354,65.0,3,13.8,1,6,0
CUST-11547,Sync Solutions,2025-05-02,Pro,Annual,187.52,14,9,124,0.303,55.4,2,18.5,0,5,0
CUST-11548,Nova Software,2026-04-01,Basic,Monthly,45.98,3,2,40,-0.019,33.5,5,12.5,0,5,0
CUST-11549,Aura Cloud,2022-07-03,Pro,Annual,229.5,48,10,226,-0.136,45.8,2,8.1,2,4,0
CUST-11550,Hyper Stack,2022-07-03,Enterprise,Annual,942.24,48,66,1724,-0.565,18.8,1,37.2,0,3,0
CUST-11551,Aura Stack,2025-08-31,Pro,Monthly,261.17,10,13,133,-0.049,75.5,3,19.9,0,5,1
CUST-11552,Vanguard Software,2023-09-02,Pro,Annual,211.86,34,16,348,-0.095,75.1,4,1.5,2,8,0
